extern_id;term;Aantal
DAI085842567;D70000;1
DAI074145843;D33000;1
DAI298203782;D33000;1
DAI298975114;D33000;1
DAI069344833;D52000;1
DAI073289019;D42100;1
DAI074306405;D22100;2
DAI074306405;D24300;2
DAI073676179;D70000;1
DAI074649450;D42100;1
DAI069051658;D24000;3
DAI069051658;D61000;3
DAI069051658;D62000;3
DAI073435996;D12600;1
DAI147581923;D12700;1
DAI067474799;D30100;3
DAI067474799;D35000;3
DAI067474799;D36300;3
DAI213570564;D34000;1
DAI304368520;D34100;2
DAI304368520;D36900;2
DAI069539057;D51000;2
DAI069539057;D70000;2
DAI265209226;D18210;1
DAI068417845;D34300;1
DAI068511574;D31000;2
DAI068511574;D35100;2
DAI291428177;D42200;2
DAI291428177;D70000;2
DAI143102540;D37000;1
DAI107904128;D20000;2
DAI107904128;D23340;2
DAI07354082X;D18140;2
DAI07354082X;D22400;2
DAI183408586;D70000;1
DAI073076945;D41500;2
DAI073076945;E15000;2
DAI071746080;D30100;2
DAI071746080;D36000;2
DAI089792815;D36100;1
DAI072211296;D41000;2
DAI072211296;D61000;2
DAI068849389;D41500;2
DAI068849389;D66000;2
DAI073196886;D70000;1
DAI074178997;D42200;2
DAI074178997;D68000;2
DAI069952434;D42200;1
DAI08553854X;D30100;2
DAI08553854X;D37000;2
DAI314499520;D41000;2
DAI314499520;D42200;2
DAI07473282X;D16600;3
DAI07473282X;D30100;3
DAI07473282X;D31000;3
DAI069439729;D42200;1
DAI069384894;D52000;2
DAI069384894;D61000;2
DAI102521441;D33000;2
DAI102521441;D34000;2
DAI074776754;D23370;2
DAI074776754;D51000;2
DAI270493158;D25000;1
DAI304087580;D42200;1
DAI304375063;D23240;1
DAI136437060;D23340;3
DAI136437060;D24300;3
DAI136437060;E15000;3
DAI125996543;D41200;2
DAI125996543;D41500;2
DAI304100404;D15700;3
DAI304100404;D41000;3
DAI304100404;D65000;3
DAI081752520;D34300;3
DAI081752520;D64000;3
DAI081752520;D69000;3
DAI075079763;D15600;2
DAI075079763;D18120;2
DAI071332898;D51000;1
DAI140493433;D14900;2
DAI140493433;D23370;2
DAI071822720;D34300;2
DAI071822720;D36300;2
DAI073716707;D12200;2
DAI073716707;D17000;2
DAI191104000;D12000;3
DAI191104000;D52000;3
DAI191104000;E11000;3
DAI08668907X;D44000;2
DAI08668907X;D70000;2
DAI073174149;D24300;2
DAI073174149;E13000;2
DAI07356950X;D41200;2
DAI07356950X;D42100;2
DAI072543604;D23214;1
DAI189856718;D14210;2
DAI189856718;D14240;2
DAI137115008;D11600;2
DAI137115008;D70000;2
DAI145597334;D14410;2
DAI145597334;D41500;2
DAI073574805;D70000;1
DAI145078795;D36000;1
DAI072084928;D33000;2
DAI072084928;D34000;2
DAI073876771;D54000;2
DAI073876771;D66000;2
DAI070938423;D13200;3
DAI070938423;D14100;3
DAI070938423;D21300;3
DAI074517120;D66000;1
DAI314609148;D22600;1
DAI073027650;D38000;1
DAI072533595;D36900;2
DAI072533595;D38000;2
DAI126285519;D34300;1
DAI153139137;D32000;2
DAI153139137;D41000;2
DAI106514830;D30100;2
DAI106514830;D36300;2
DAI304838845;D35000;2
DAI304838845;D36300;2
DAI109087399;D30100;3
DAI109087399;D36200;3
DAI109087399;D36300;3
DAI094671109;D33000;1
DAI304033480;D41600;1
DAI06871968X;D32300;3
DAI06871968X;D34200;3
DAI06871968X;D35000;3
DAI069830142;D34100;2
DAI069830142;D38000;2
DAI073903051;D35000;3
DAI073903051;D37000;3
DAI073903051;D38000;3
DAI06831504X;D34100;2
DAI06831504X;D37000;2
DAI072105097;D36300;1
DAI075151189;D34200;3
DAI075151189;D35000;3
DAI075151189;D36300;3
DAI304078484;D30100;2
DAI304078484;D36000;2
DAI068403208;D32300;1
DAI126613354;D18220;3
DAI126613354;D22100;3
DAI126613354;D26000;3
DAI074010158;D35000;2
DAI074010158;D36000;2
DAI08329015X;D34200;1
DAI323841007;D31000;2
DAI323841007;D34000;2
DAI068580797;D35100;1
DAI067948057;D36000;2
DAI067948057;D69000;2
DAI072643072;D34000;1
DAI120007657;D30100;3
DAI120007657;D34200;3
DAI120007657;D36200;3
DAI074016008;D14000;4
DAI074016008;D32000;4
DAI074016008;D32100;4
DAI074016008;D33000;4
DAI141592605;D32300;1
DAI073999571;D36300;1
DAI072250410;D33000;1
DAI072071516;D30100;3
DAI072071516;D36200;3
DAI072071516;D37000;3
DAI069643695;D34000;1
DAI069993688;D34300;1
DAI145711846;D34300;1
DAI074394673;D42200;1
DAI323259588;D63000;1
DAI074853457;D51000;1
DAI089573609;D41400;1
DAI134278445;D61000;2
DAI134278445;D67000;2
DAI073923613;D51000;1
DAI070775915;D41300;1
DAI068246617;D41400;2
DAI068246617;D61000;2
DAI314491031;D42200;1
DAI07323091X;D23000;4
DAI07323091X;D24300;4
DAI07323091X;D51000;4
DAI07323091X;D69000;4
DAI069071136;D31000;2
DAI069071136;D60000;2
DAI298685604;D23370;2
DAI298685604;E14000;2
DAI070838216;D23380;1
DAI07267105X;D51000;1
DAI101065558;D41200;1
DAI170516334;D41300;2
DAI170516334;D42100;2
DAI091417171;D70000;1
DAI120504316;D51000;1
DAI162629524;D41300;1
DAI073722553;D35000;5
DAI073722553;D60000;5
DAI073722553;D69000;5
DAI073722553;E13000;5
DAI073722553;E14000;5
DAI070860971;D42100;1
DAI083890270;D33000;1
DAI115121250;D60000;3
DAI115121250;D69000;3
DAI115121250;E13000;3
DAI068382553;D42200;2
DAI068382553;E13000;2
DAI067535739;D42200;2
DAI067535739;D52000;2
DAI068408722;D42200;1
DAI071450521;D32500;2
DAI071450521;E13000;2
DAI073459437;D65000;3
DAI073459437;D70000;3
DAI073459437;E15000;3
DAI074592378;D41300;2
DAI074592378;D42200;2
DAI314498753;D21900;3
DAI314498753;D24200;3
DAI314498753;D61000;3
DAI089211103;D52000;1
DAI114487413;D41400;1
DAI069996520;D41200;1
DAI284852341;D23363;2
DAI284852341;D24100;2
DAI072663197;D23120;3
DAI072663197;D24200;3
DAI072663197;E13000;3
DAI070468354;D54000;1
DAI074697323;D24000;1
DAI068628668;D70000;1
DAI070970394;D23361;3
DAI070970394;D32000;3
DAI070970394;D32200;3
DAI079409229;D70000;1
DAI304338850;D23350;2
DAI304338850;D51000;2
DAI071433015;D16500;3
DAI071433015;D23390;3
DAI071433015;D70000;3
DAI07327108X;D23350;2
DAI07327108X;D24000;2
DAI114979189;D42200;3
DAI114979189;D61000;3
DAI114979189;D67000;3
DAI118719742;D42200;2
DAI118719742;D70000;2
DAI069171580;D41600;2
DAI069171580;D42100;2
DAI080126928;D41500;2
DAI080126928;D41600;2
DAI070706190;D34300;3
DAI070706190;D42100;3
DAI070706190;E13000;3
DAI15139895X;D60000;1
DAI068322801;D41400;2
DAI068322801;D61000;2
DAI074098292;D23380;2
DAI074098292;D42200;2
DAI073648191;D23380;1
DAI07938420X;D65000;2
DAI07938420X;D70000;2
DAI075127857;D51000;1
DAI07098767X;D52000;1
DAI074360434;D33000;3
DAI074360434;D63000;3
DAI074360434;E14000;3
DAI074538039;D42100;3
DAI074538039;D70000;3
DAI074538039;E15000;3
DAI074155113;D70000;1
DAI07371786X;D70000;1
DAI086217968;D70000;1
DAI197422276;D41200;2
DAI197422276;D41600;2
DAI075103613;D52000;2
DAI075103613;D54000;2
DAI112624987;D41400;2
DAI112624987;D42200;2
DAI073348252;D41400;2
DAI073348252;D42200;2
DAI327782765;D42200;1
DAI143147188;E15000;1
DAI113330014;D41500;3
DAI113330014;D41600;3
DAI113330014;D42100;3
DAI108560260;D14800;3
DAI108560260;D41500;3
DAI108560260;D41600;3
DAI142437700;D41200;1
DAI073123919;D14400;2
DAI073123919;D41400;2
DAI071595171;D24200;1
DAI125057849;D41300;1
DAI072226552;D35000;1
DAI073283843;D34000;4
DAI073283843;D42100;4
DAI073283843;D63000;4
DAI073283843;E13000;4
DAI072617039;D23213;3
DAI072617039;D51000;3
DAI072617039;D66000;3
DAI07440928X;D51000;2
DAI07440928X;D52000;2
DAI072730927;D51000;2
DAI072730927;D52000;2
DAI084355573;D51000;2
DAI084355573;D67000;2
DAI086731238;D65000;1
DAI314611444;D70000;1
DAI328444731;D14410;2
DAI328444731;D41200;2
DAI155348604;D62000;1
DAI068535767;D62000;1
DAI07945027X;D62000;3
DAI07945027X;D70000;3
DAI07945027X;E14000;3
DAI072392924;D65000;1
DAI071411704;D34000;2
DAI071411704;D70000;2
DAI072511095;D41300;1
DAI158928105;D41600;1
DAI102045836;D61000;1
DAI069538794;D34000;2
DAI069538794;D63000;2
DAI071385487;D21900;3
DAI071385487;D61000;3
DAI071385487;D64000;3
DAI072101032;D51000;1
DAI123511550;D24000;1
DAI093524072;D64000;1
DAI073464759;D41300;1
DAI067936458;D41200;1
DAI073176508;D24000;1
DAI075048280;D60000;2
DAI075048280;D69000;2
DAI06951125X;D42100;1
DAI074408135;D42100;1
DAI074106007;D41500;2
DAI074106007;D42200;2
DAI073721239;D51000;1
DAI124301266;D41300;1
DAI145640558;D41600;1
DAI155655965;D41300;1
DAI068187254;D41300;1
DAI124821707;D41300;2
DAI124821707;D41600;2
DAI070438773;D41600;1
DAI074083449;D34000;3
DAI074083449;D34300;3
DAI074083449;D70000;3
DAI075068508;D34200;1
DAI073911836;D34000;4
DAI073911836;D42100;4
DAI073911836;D42200;4
DAI073911836;D65000;4
DAI099057727;D34300;3
DAI099057727;D52000;3
DAI099057727;D54000;3
DAI074359290;D42100;2
DAI074359290;D70000;2
DAI088376052;D61000;1
DAI15356962X;D35000;2
DAI15356962X;D35300;2
DAI07240390X;D35000;2
DAI07240390X;D36000;2
DAI072736321;D36100;2
DAI072736321;D51000;2
DAI153047186;D36100;1
DAI070763291;D36500;1
DAI071481737;D36300;1
DAI073597422;D51000;1
DAI298671921;D41200;1
DAI08631873X;D34300;2
DAI08631873X;D69000;2
DAI074144782;D34300;1
DAI188830634;D61000;2
DAI188830634;D70000;2
DAI078233941;D51000;3
DAI078233941;D52000;3
DAI078233941;D54000;3
DAI072623896;D61000;1
DAI097960888;D42100;2
DAI097960888;D62000;2
DAI071530738;D62000;2
DAI071530738;E14000;2
DAI074383655;D62000;2
DAI074383655;E14000;2
DAI073561231;D34200;1
DAI102156905;D34200;2
DAI102156905;D41100;2
DAI073937401;D34100;1
DAI073476404;D34000;1
DAI155243144;D34300;1
DAI07497954X;D34000;3
DAI07497954X;D38000;3
DAI07497954X;E13000;3
DAI071663428;D34100;3
DAI071663428;D36200;3
DAI071663428;D38000;3
DAI170387208;D35000;2
DAI170387208;D35100;2
DAI068923627;D34000;2
DAI068923627;D35100;2
DAI101313640;D34300;1
DAI115444025;D34200;1
DAI075214237;D42100;2
DAI075214237;E13000;2
DAI07456546X;D41400;3
DAI07456546X;D69000;3
DAI07456546X;E14000;3
DAI06794888X;D52000;1
DAI074195794;D52000;1
DAI164023259;D52000;1
DAI146796802;D52000;2
DAI146796802;D70000;2
DAI146351657;D70000;1
DAI110582306;D11600;1
DAI304341851;D41200;1
DAI327774169;D61000;2
DAI327774169;D70100;2
DAI170401502;D41300;1
DAI115665552;D24000;1
DAI068313101;D34000;1
DAI068756240;D35400;1
DAI072214392;D36300;1
DAI075037548;D33000;1
DAI072475552;D18140;3
DAI072475552;D22000;3
DAI072475552;D22700;3
DAI073137456;D63000;2
DAI073137456;E13000;2
DAI304338206;D51000;1
DAI174820445;D23231;2
DAI174820445;D51000;2
DAI073497584;D41300;1
DAI068316941;D41000;1
DAI075274000;D41200;1
DAI222466030;D42110;1
DAI174828160;D41400;1
DAI074591878;D34300;2
DAI074591878;E15000;2
DAI071494227;D64000;1
DAI068790260;D52000;2
DAI068790260;D60000;2
DAI080726801;D34300;2
DAI080726801;D69000;2
DAI073449113;D41500;2
DAI073449113;D61000;2
DAI298400812;D21400;4
DAI298400812;D24300;4
DAI298400812;E11000;4
DAI298400812;E16000;4
DAI145258475;D41500;1
DAI069053138;D41600;2
DAI069053138;E13000;2
DAI314337202;D37000;1
DAI291518451;D16200;1
DAI07323088X;D41400;3
DAI07323088X;D61000;3
DAI07323088X;E14000;3
DAI073462306;D61000;1
DAI125372884;D41500;1
DAI172971705;D70000;1
DAI068664060;D51000;1
DAI068579705;D41300;2
DAI068579705;D51000;2
DAI090819594;D21100;4
DAI090819594;D23340;4
DAI090819594;D32100;4
DAI090819594;D33000;4
DAI069402655;D32000;1
DAI069702624;D30100;2
DAI069702624;D34000;2
DAI079193811;D41300;1
DAI074996207;D41400;1
DAI07498666X;D16200;2
DAI07498666X;D52000;2
DAI16818592X;D70000;2
DAI16818592X;D70100;2
DAI176019987;D32500;1
DAI161431844;D23370;2
DAI161431844;D61000;2
DAI147079454;D21100;1
DAI154172952;D23222;2
DAI154172952;D23370;2
DAI074013130;D18120;3
DAI074013130;D42200;3
DAI074013130;E15000;3
DAI113445555;D66000;1
DAI080392105;D41400;2
DAI080392105;D52000;2
DAI163679126;D51000;1
DAI216927528;D52000;1
DAI067932320;D42200;2
DAI067932320;D69000;2
DAI314908773;D41300;1
DAI074509012;D41300;1
DAI182137481;D70000;1
DAI09326643X;D41000;1
DAI073548642;D16000;2
DAI073548642;D16500;2
DAI074862464;D15100;3
DAI074862464;D15700;3
DAI074862464;D22400;3
DAI304830615;D15100;1
DAI07165710X;D18140;3
DAI07165710X;D22400;3
DAI07165710X;D65000;3
DAI148785131;D34300;2
DAI148785131;D42100;2
DAI167718606;D32000;1
DAI10025313X;D32000;2
DAI10025313X;D42100;2
DAI074724770;D30000;2
DAI074724770;D52000;2
DAI183105249;D66000;1
DAI113995008;D36300;1
DAI080639771;D34000;1
DAI068375530;D32000;1
DAI298803917;D21100;2
DAI298803917;D22400;2
DAI101057776;D11600;2
DAI101057776;D32200;2
DAI215649370;D62000;1
DAI071792317;D21300;2
DAI071792317;E11000;2
DAI084765283;D21300;1
DAI120305100;D21300;1
DAI081441444;D21300;3
DAI081441444;D21500;3
DAI081441444;D21700;3
DAI191658898;D36300;1
DAI183119681;D18120;4
DAI183119681;D18130;4
DAI183119681;D22700;4
DAI183119681;E15000;4
DAI250565803;D18140;3
DAI250565803;D18240;3
DAI250565803;D42200;3
DAI314611452;D11600;4
DAI314611452;D18130;4
DAI314611452;D22400;4
DAI314611452;D52000;4
DAI07255956X;D22400;2
DAI07255956X;E15000;2
DAI161987427;D18120;2
DAI161987427;D22400;2
DAI323248152;D21800;2
DAI323248152;D23340;2
DAI069290407;D23320;1
DAI074620967;D21700;1
DAI07172429X;D21700;2
DAI07172429X;D23100;2
DAI07097019X;D24300;1
DAI074591517;D21300;3
DAI074591517;D21500;3
DAI074591517;E11000;3
DAI323259928;D15200;2
DAI323259928;D15500;2
DAI287939626;D70000;1
DAI323260012;D22400;1
DAI142798215;D18130;4
DAI142798215;D21400;4
DAI142798215;D22100;4
DAI142798215;D22400;4
DAI100001866;D23340;1
DAI070090939;D21500;3
DAI070090939;D22100;3
DAI070090939;D23110;3
DAI084390387;D23340;1
DAI069159106;D15600;2
DAI069159106;E15000;2
DAI304090522;D12600;3
DAI304090522;D21200;3
DAI304090522;E16000;3
DAI119480808;D13300;1
DAI069937966;D12800;2
DAI069937966;E16000;2
DAI304343080;D17000;1
DAI144997266;D17000;1
DAI102660646;D17000;1
DAI072920386;D12200;2
DAI072920386;D12800;2
DAI298973952;D23221;1
DAI157124398;D23222;1
DAI074059653;D12400;3
DAI074059653;D12600;3
DAI074059653;D37000;3
DAI136539181;E16000;1
DAI105188476;D12100;4
DAI105188476;D12600;4
DAI105188476;D13100;4
DAI105188476;D21200;4
DAI170630153;D12400;1
DAI071901574;D12300;2
DAI071901574;D12600;2
DAI298799650;D12600;1
DAI298398788;D12300;2
DAI298398788;D14310;2
DAI15104600X;D12600;1
DAI323259936;D13700;2
DAI323259936;E16000;2
DAI073948349;D15200;2
DAI073948349;D15400;2
DAI075046075;D15400;3
DAI075046075;D15600;3
DAI075046075;E15000;3
DAI068417942;D13700;1
DAI205279546;D13700;1
DAI072306025;D16100;2
DAI072306025;D16200;2
DAI11017738X;D11700;2
DAI11017738X;D16200;2
DAI159499585;D11600;1
DAI086370790;E16000;1
DAI074293001;D13500;1
DAI073704342;D13400;2
DAI073704342;E16000;2
DAI111157625;E16000;1
DAI073464708;D13400;2
DAI073464708;D13600;2
DAI072171715;D16200;1
DAI073155276;D16100;2
DAI073155276;D16300;2
DAI081437684;D11100;1
DAI074120093;D11100;2
DAI074120093;D11200;2
DAI074604392;D11200;2
DAI074604392;D11800;2
DAI073705926;D11800;1
DAI06954851X;D12400;1
DAI067895298;D12600;1
DAI072823674;D12000;2
DAI072823674;D12600;2
DAI074143662;D17000;1
DAI101246285;D15100;1
DAI154298417;D16400;3
DAI154298417;D18210;3
DAI154298417;D21400;3
DAI298801426;D12800;1
DAI08773186X;D12200;1
DAI156489643;D11200;1
DAI140552286;D11000;1
DAI074372157;E16000;1
DAI191137049;D12300;3
DAI191137049;D12600;3
DAI191137049;E12000;3
DAI148556930;D23221;1
DAI068835442;D21300;3
DAI068835442;D21400;3
DAI068835442;D23120;3
DAI071734007;D12800;1
DAI06939055X;D32100;1
DAI074417738;D15700;2
DAI074417738;D16200;2
DAI07492253X;D15700;4
DAI07492253X;D16200;4
DAI07492253X;D16400;4
DAI07492253X;D16700;4
DAI084588268;D16200;2
DAI084588268;D16600;2
DAI073468495;D16400;1
DAI068917287;D21700;2
DAI068917287;D23222;2
DAI074710273;D21100;2
DAI074710273;D21700;2
DAI074995766;D21100;2
DAI074995766;D21200;2
DAI074725467;D32100;1
DAI074814265;D32100;2
DAI074814265;D34000;2
DAI071463097;D32100;2
DAI071463097;D34300;2
DAI102655758;D15600;2
DAI102655758;D16400;2
DAI075243016;D12800;3
DAI075243016;D21200;3
DAI075243016;D21300;3
DAI153112336;D21500;2
DAI153112336;D21700;2
DAI304842818;D21700;2
DAI304842818;D23224;2
DAI108241866;D12100;1
DAI07445370X;D21200;2
DAI07445370X;D25000;2
DAI20400991X;D51000;1
DAI111010853;D51000;2
DAI111010853;D52000;2
DAI074374664;E16000;1
DAI073790680;D15500;2
DAI073790680;D15700;2
DAI125023022;D18210;3
DAI125023022;D21300;3
DAI125023022;D21400;3
DAI074998390;D21300;2
DAI074998390;D22000;2
DAI143093517;D21300;3
DAI143093517;D21500;3
DAI143093517;D23231;3
DAI127306757;D15500;1
DAI155587080;D22200;2
DAI155587080;D22500;2
DAI071548777;D12600;3
DAI071548777;D21200;3
DAI071548777;D22000;3
DAI304346802;D16100;1
DAI262687984;E16000;1
DAI296096164;D12400;1
DAI296146609;D12400;1
DAI344689107;D15200;2
DAI344689107;D22200;2
DAI296146161;D12600;1
DAI070726221;D11300;2
DAI070726221;D11400;2
DAI080426107;D16600;1
DAI073891746;D16500;3
DAI073891746;D30100;3
DAI073891746;D35400;3
DAI215695461;D16400;2
DAI215695461;D16500;2
DAI239933230;D23310;1
DAI109961315;D21400;4
DAI109961315;D21900;4
DAI109961315;D23224;4
DAI109961315;D24300;4
DAI298973561;D23310;2
DAI298973561;D23362;2
DAI073449725;D15600;1
DAI087700743;D32100;1
DAI088952827;D18220;4
DAI088952827;D21300;4
DAI088952827;D21700;4
DAI088952827;E16000;4
DAI073996831;D21700;2
DAI073996831;D23231;2
DAI08060336X;D14200;2
DAI08060336X;D14232;2
DAI147605547;D12700;3
DAI147605547;D14210;3
DAI147605547;D14233;3
DAI125900937;D14233;3
DAI125900937;D14340;3
DAI125900937;D16800;3
DAI304089427;D14233;1
DAI314618260;D18210;2
DAI314618260;D22500;2
DAI120376571;D18210;1
DAI075019299;D18110;3
DAI075019299;D18220;3
DAI075019299;D18250;3
DAI314507582;D18210;1
DAI074672665;D18220;1
DAI310751772;D13100;2
DAI310751772;D22600;2
DAI073268011;D42100;1
DAI069302898;D11600;2
DAI069302898;D16000;2
DAI27993503X;D18210;2
DAI27993503X;D70000;2
DAI314602526;D18210;4
DAI314602526;D18220;4
DAI314602526;D22400;4
DAI314602526;E18000;4
DAI144557444;D18210;2
DAI144557444;D70000;2
DAI069688508;D18240;1
DAI074533673;D70000;1
DAI075086808;D15700;2
DAI075086808;D18130;2
DAI07433896X;D18120;2
DAI07433896X;D18130;2
DAI07486971X;D15000;2
DAI07486971X;D18130;2
DAI074827359;D18140;2
DAI074827359;D22400;2
DAI160472164;D18210;2
DAI160472164;D22500;2
DAI314616098;D18210;1
DAI08711416X;D18210;2
DAI08711416X;D22500;2
DAI070971730;D15600;3
DAI070971730;D18120;3
DAI070971730;D18210;3
DAI155587579;D18210;2
DAI155587579;D22500;2
DAI314620060;D18210;2
DAI314620060;D70000;2
DAI314600329;D18210;1
DAI074248871;D18210;2
DAI074248871;D22500;2
DAI126952000;D18220;2
DAI126952000;D22600;2
DAI229303889;D18210;2
DAI229303889;D22500;2
DAI31461916X;D18220;2
DAI31461916X;D22700;2
DAI070218641;D23110;1
DAI138470286;D23110;2
DAI138470286;D26000;2
DAI070218811;D18240;2
DAI070218811;D22400;2
DAI073114537;D18240;2
DAI073114537;D22400;2
DAI121352706;D18240;3
DAI121352706;D21400;3
DAI121352706;D22500;3
DAI073300179;D18240;2
DAI073300179;D22500;2
DAI089213459;D18230;1
DAI069115419;D13500;1
DAI138946086;D18210;2
DAI138946086;D22500;2
DAI314599681;D14800;1
DAI073943797;D22200;1
DAI125093977;D65000;2
DAI125093977;D67000;2
DAI113002475;D18210;2
DAI113002475;D22400;2
DAI073547115;D16800;3
DAI073547115;D18210;3
DAI073547115;D22400;3
DAI069012164;D16800;2
DAI069012164;D18210;2
DAI069673241;D18140;2
DAI069673241;E15000;2
DAI225909278;D14500;3
DAI225909278;D18130;3
DAI225909278;E15000;3
DAI314623302;D18210;3
DAI314623302;D21400;3
DAI314623302;D22100;3
DAI142573418;D18210;3
DAI142573418;D22400;3
DAI142573418;D22700;3
DAI252167805;D14800;1
DAI074498770;D18220;4
DAI074498770;D21300;4
DAI074498770;D21400;4
DAI074498770;D21500;4
DAI074157558;D18210;2
DAI074157558;D22500;2
DAI303194731;D18210;2
DAI303194731;D18250;2
DAI12628170X;D18100;3
DAI12628170X;D22400;3
DAI12628170X;E15000;3
DAI074234889;D18220;2
DAI074234889;D21400;2
DAI133932524;D18210;2
DAI133932524;D52000;2
DAI314620869;D15500;2
DAI314620869;D18120;2
DAI111640210;D16800;3
DAI111640210;D22100;3
DAI111640210;D24300;3
DAI069502412;D22100;2
DAI069502412;E11000;2
DAI070691207;D16200;2
DAI070691207;D16800;2
DAI070882517;D18210;3
DAI070882517;D22200;3
DAI070882517;D22500;3
DAI148771637;D15600;2
DAI148771637;D18120;2
DAI073808652;D18220;3
DAI073808652;D21800;3
DAI073808652;D22000;3
DAI114303800;D18230;2
DAI114303800;D22000;2
DAI073864692;D18220;2
DAI073864692;D22300;2
DAI314618910;D18220;2
DAI314618910;D23110;2
DAI231582196;D18220;3
DAI231582196;D21800;3
DAI231582196;D23110;3
DAI314611703;D18210;2
DAI314611703;D22500;2
DAI07404592X;D14800;2
DAI07404592X;D18210;2
DAI073980609;D18210;2
DAI073980609;D22400;2
DAI070529779;D18130;2
DAI070529779;D23110;2
DAI145399524;D70000;1
DAI314610421;D18130;1
DAI314603662;D21200;1
DAI087008513;D15700;2
DAI087008513;D18140;2
DAI314507175;D13200;2
DAI314507175;D13500;2
DAI304828726;D13300;2
DAI304828726;D22100;2
DAI314617078;D18210;2
DAI314617078;D22500;2
DAI074067052;D18210;2
DAI074067052;D22500;2
DAI155676539;D18210;2
DAI155676539;D22500;2
DAI101400098;D15700;3
DAI101400098;D16400;3
DAI101400098;D18140;3
DAI071088660;D18210;2
DAI071088660;D22500;2
DAI31460961X;D18130;2
DAI31460961X;D21300;2
DAI180507656;D15300;2
DAI180507656;D18130;2
DAI166982768;D12300;2
DAI166982768;D18210;2
DAI06803850X;D18210;3
DAI06803850X;D70000;3
DAI06803850X;E13000;3
DAI090870239;D18210;2
DAI090870239;D70000;2
DAI108561194;D18210;2
DAI108561194;D18250;2
DAI314618279;D18210;2
DAI314618279;D18250;2
DAI314620486;D18210;2
DAI314620486;D22500;2
DAI273368559;D14600;3
DAI273368559;D18140;3
DAI273368559;D18210;3
DAI073890073;D18210;2
DAI073890073;D18250;2
DAI073559695;D18210;4
DAI073559695;D18220;4
DAI073559695;D42200;4
DAI073559695;D70000;4
DAI314614117;D14500;2
DAI314614117;D18250;2
DAI31461902X;D21400;2
DAI31461902X;D22100;2
DAI138345333;D14442;3
DAI138345333;D22100;3
DAI138345333;E11000;3
DAI07347438X;D18210;3
DAI07347438X;D22100;3
DAI07347438X;E11000;3
DAI073725021;D24300;4
DAI073725021;D51000;4
DAI073725021;D61000;4
DAI073725021;D66000;4
DAI096526939;D14500;2
DAI096526939;D24300;2
DAI133945901;D15100;4
DAI133945901;D15600;4
DAI133945901;D18120;4
DAI133945901;D18130;4
DAI271602422;D18130;2
DAI271602422;D22400;2
DAI081764219;D53000;3
DAI081764219;D61000;3
DAI081764219;D67000;3
DAI069593701;D12000;2
DAI069593701;D18130;2
DAI069797234;D12000;3
DAI069797234;D18130;3
DAI069797234;E17000;3
DAI072804793;D67000;1
DAI314614788;D18210;1
DAI157876462;D18210;3
DAI157876462;D22400;3
DAI157876462;D22600;3
DAI113653123;D18210;2
DAI113653123;D22500;2
DAI086431684;D18130;2
DAI086431684;D18210;2
DAI239389581;D16800;4
DAI239389581;D18130;4
DAI239389581;D18210;4
